"problem","model","data_file"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta75_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta75_10a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta63_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta63_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta38_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta38_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta53_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta44_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta44_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta67_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta67_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta70_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta70_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta40_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta40_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta57_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta57_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta72_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_7a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta48_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta48_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta56_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta56_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta72_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_10a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta34_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta34_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta80_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta77_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta77_9a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta52_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta52_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta76_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_7a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta73_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta73_9a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta46_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta46_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta58_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta58_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta61_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta61_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta79_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta79_9a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta80_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_6a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta78_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta78_7a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta42_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta78_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta78_10a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta65_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta65_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta75_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta75_8a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta64_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta36_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta36_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta77_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta77_10a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta54_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta54_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta32_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta32_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta69_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta69_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta60_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta60_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta71_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta71_8a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta74_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta74_6a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta59_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta59_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta80_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_10a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta35_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta35_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta70_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta67_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta67_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta76_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_8a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta79_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta79_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta57_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta57_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta73_6a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta49_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta49_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta72_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_8a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta63_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta63_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta31_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta31_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta76_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_10a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta77_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta77_6a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta53_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta79_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta79_10a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta45_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta45_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta62_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta62_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta39_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta39_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta41_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta41_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta66_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta66_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta71_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta71_10a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta76_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_6a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta52_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta52_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta62_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta62_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta73_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta73_8a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta56_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta56_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta72_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_6a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta48_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta77_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta77_8a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta66_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta78_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta78_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta34_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta34_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta70_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta70_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta67_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta67_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta40_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta40_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta38_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta38_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta63_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta63_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta44_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta44_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta64_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta64_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta79_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta79_7a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta43_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta43_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta80_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_8a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta78_9a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta60_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta60_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta50_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta50_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta47_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta47_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta59_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta59_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta58_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta58_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta51_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta51_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta75_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta75_6a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta61_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta68_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta68_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta33_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta33_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta71_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta71_6a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta55_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta55_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta37_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta37_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta65_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta65_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta74_8a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta56_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta56_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta41_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta41_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta71_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta71_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta66_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta66_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta45_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta45_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta52_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta52_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta39_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta39_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta62_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta62_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta75_5a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta31_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta31_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta72_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_9a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta53_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta53_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta77_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta77_7a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta76_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_9a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta35_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta35_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta73_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta73_7a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta49_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta49_2a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta57_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta57_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta71_9a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta69_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta69_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta32_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta32_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta74_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta74_7a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta36_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta36_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta75_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta75_9a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta54_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta54_4a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta78_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta78_6a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta42_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta42_3a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta80_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_7a_alloc1_MaxEffSpread.dzn"
"jobshop","jobshop/jobshop.mzn","jobshop/dzn/ta55_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta55_3a_alloc1_MaxEffSpread.dzn"
